feature,coefficient
cat__Discharge Date_2026-02-12 00:00:00,0.0
cat__Discharge Date_2026-02-11 12:00:00,0.0
cat__Discharge Date_2026-02-10 12:00:00,0.0
cat__Discharge Date_2026-02-08 12:00:00,0.0
cat__Discharge Date_2026-03-25 12:00:00,0.0
cat__Discharge Date_2026-04-03 12:00:00,0.0
cat__Discharge Date_2027-06-12 12:00:00,0.0
cat__Discharge Date_2027-06-11 12:00:00,0.0
cat__Discharge Date_2027-06-11 00:00:00,0.0
cat__Discharge Date_2027-06-09 00:00:00,0.0
cat__Discharge Date_2027-06-07 12:00:00,0.0
cat__Discharge Date_2027-06-07 00:00:00,0.0
cat__Discharge Date_2027-07-11 12:00:00,0.0
cat__Discharge Date_2026-10-11 12:00:00,0.0
cat__Discharge Date_2027-07-08 12:00:00,0.0
cat__Discharge Date_2027-07-07 12:00:00,0.0
cat__Discharge Date_2027-07-07 00:00:00,0.0
cat__Discharge Date_2027-07-06 00:00:00,0.0
cat__Discharge Date_2027-07-05 12:00:00,0.0
cat__Discharge Date_2027-07-04 12:00:00,0.0
cat__Discharge Date_2027-07-04 00:00:00,0.0
cat__Discharge Date_2027-07-03 00:00:00,0.0
cat__Discharge Date_2027-07-10 00:00:00,0.0
cat__Discharge Date_2027-08-15 12:00:00,0.0
cat__Discharge Date_2027-08-15 00:00:00,0.0
cat__Discharge Date_2027-07-02 00:00:00,0.0
cat__Discharge Date_2027-07-01 12:00:00,0.0
cat__Discharge Date_2027-06-29 12:00:00,0.0
cat__Discharge Date_2027-06-29 00:00:00,0.0
cat__Discharge Date_2027-06-27 00:00:00,0.0
cat__Discharge Date_2027-06-26 00:00:00,0.0
cat__Discharge Date_2027-07-21 12:00:00,0.0
cat__Discharge Date_2027-08-03 00:00:00,0.0
cat__Discharge Date_2027-07-31 12:00:00,0.0
cat__Discharge Date_2027-07-30 00:00:00,0.0
cat__Discharge Date_2027-07-29 00:00:00,0.0
cat__Discharge Date_2027-07-27 12:00:00,0.0
cat__Discharge Date_2027-07-25 12:00:00,0.0
cat__Discharge Date_2027-07-24 12:00:00,0.0
cat__Discharge Date_2027-07-23 12:00:00,0.0
cat__Discharge Date_2027-08-03 12:00:00,0.0
cat__Discharge Date_2027-04-26 12:00:00,0.0
cat__Discharge Date_2027-04-26 00:00:00,0.0
cat__Discharge Date_2027-04-25 12:00:00,0.0
cat__Discharge Date_2027-06-06 12:00:00,0.0
cat__Discharge Date_2027-06-05 12:00:00,0.0
cat__Discharge Date_2027-06-05 00:00:00,0.0
cat__Discharge Date_2027-06-03 12:00:00,0.0
cat__Discharge Date_2027-06-03 00:00:00,0.0
cat__Discharge Date_2027-05-24 12:00:00,0.0
cat__Discharge Date_2027-06-02 00:00:00,0.0
cat__Discharge Date_2027-05-31 12:00:00,0.0
cat__Discharge Date_2027-05-31 00:00:00,0.0
cat__Discharge Date_2027-05-26 00:00:00,0.0
cat__Discharge Date_2027-04-11 00:00:00,0.0
cat__Discharge Date_2027-04-10 12:00:00,0.0
cat__Discharge Date_2027-04-09 00:00:00,0.0
cat__Discharge Date_2027-04-07 00:00:00,0.0
cat__Discharge Date_2027-06-02 12:00:00,0.0
cat__Discharge Date_2027-05-22 00:00:00,0.0
cat__Discharge Date_2027-05-19 12:00:00,0.0
cat__Discharge Date_2027-05-18 00:00:00,0.0
cat__Discharge Date_2027-05-17 12:00:00,0.0
cat__Discharge Date_2027-05-17 00:00:00,0.0
cat__Discharge Date_2027-06-24 00:00:00,0.0
cat__Discharge Date_2027-06-23 12:00:00,0.0
cat__Discharge Date_2027-06-22 12:00:00,0.0
cat__Discharge Date_2027-04-27 00:00:00,0.0
cat__Discharge Date_2027-06-21 12:00:00,0.0
cat__Discharge Date_2027-06-21 00:00:00,0.0
cat__Discharge Date_2027-06-20 12:00:00,0.0
cat__Discharge Date_2027-06-20 00:00:00,0.0
cat__Discharge Date_2027-06-18 12:00:00,0.0
cat__Discharge Date_2027-06-13 00:00:00,0.0
cat__Discharge Date_2027-05-02 12:00:00,0.0
cat__Discharge Date_2027-04-30 00:00:00,0.0
cat__Discharge Date_2027-06-22 00:00:00,0.0
cat__Discharge Date_2027-10-31 00:00:00,0.0
cat__Discharge Date_2027-10-30 12:00:00,0.0
cat__Discharge Date_2027-10-26 00:00:00,0.0
cat__Discharge Date_2027-10-24 12:00:00,0.0
cat__Discharge Date_2027-10-18 12:00:00,0.0
cat__Discharge Date_2027-10-16 12:00:00,0.0
cat__Discharge Date_2027-10-14 00:00:00,0.0
cat__Discharge Date_2027-10-12 12:00:00,0.0
cat__Discharge Date_2027-08-16 00:00:00,0.0
cat__Discharge Date_2027-08-28 12:00:00,0.0
cat__Discharge Date_2027-08-26 12:00:00,0.0
cat__Discharge Date_2027-08-25 12:00:00,0.0
cat__Discharge Date_2027-08-25 00:00:00,0.0
cat__Discharge Date_2027-08-24 00:00:00,0.0
cat__Discharge Date_2027-10-04 00:00:00,0.0
cat__Discharge Date_2027-10-01 00:00:00,0.0
cat__Discharge Date_2027-09-30 12:00:00,0.0
cat__Discharge Date_2027-08-31 12:00:00,0.0
cat__Discharge Date_2027-11-25 00:00:00,0.0
cat__Discharge Date_2027-11-24 12:00:00,0.0
cat__Discharge Date_2027-11-24 00:00:00,0.0
cat__Discharge Date_2027-11-23 00:00:00,0.0
cat__Discharge Date_2027-11-22 12:00:00,0.0
cat__Discharge Date_2027-11-22 00:00:00,0.0
cat__Discharge Date_2027-11-21 12:00:00,0.0
cat__Discharge Date_2027-11-20 00:00:00,0.0
cat__Discharge Date_2027-11-03 12:00:00,0.0
cat__Discharge Date_2027-11-17 00:00:00,0.0
cat__Discharge Date_2027-09-23 12:00:00,0.0
cat__Discharge Date_2027-09-22 12:00:00,0.0
cat__Discharge Date_2027-09-19 12:00:00,0.0
cat__Discharge Date_2027-09-17 12:00:00,0.0
cat__Discharge Date_2027-09-16 12:00:00,0.0
cat__Discharge Date_2027-09-15 12:00:00,0.0
cat__Discharge Date_2027-11-06 00:00:00,0.0
cat__Discharge Date_2027-11-17 12:00:00,0.0
cat__Discharge Date_2027-09-06 12:00:00,0.0
cat__Discharge Date_2027-09-06 00:00:00,0.0
cat__Discharge Date_2027-09-02 00:00:00,0.0
cat__Discharge Date_2027-09-01 00:00:00,0.0
cat__Discharge Date_2027-07-19 00:00:00,0.0
cat__Discharge Date_2027-07-15 00:00:00,0.0
cat__Discharge Date_2027-07-14 12:00:00,0.0
cat__Discharge Date_2027-07-14 00:00:00,0.0
cat__Discharge Date_2027-09-30 00:00:00,0.0
cat__Discharge Date_2027-07-13 00:00:00,0.0
cat__Discharge Date_2027-08-22 12:00:00,0.0
cat__Discharge Date_2027-08-21 12:00:00,0.0
cat__Discharge Date_2027-08-20 00:00:00,0.0
cat__Discharge Date_2027-08-19 12:00:00,0.0
cat__Discharge Date_2027-08-17 12:00:00,0.0
cat__Discharge Date_2027-08-17 00:00:00,0.0
cat__Discharge Date_2027-08-16 12:00:00,0.0
cat__Discharge Date_2027-07-13 12:00:00,0.0
cat__Discharge Date_2027-09-29 12:00:00,0.0
cat__Discharge Date_2027-09-28 12:00:00,0.0
cat__Discharge Date_2027-09-27 12:00:00,0.0
cat__Discharge Date_2027-09-26 12:00:00,0.0
cat__Discharge Date_2027-09-24 12:00:00,0.0
cat__Discharge Date_2027-09-24 00:00:00,0.0
cat__Discharge Date_2027-08-13 12:00:00,0.0
cat__Discharge Date_2027-08-12 00:00:00,0.0
cat__Discharge Date_2027-09-07 00:00:00,0.0
cat__Discharge Date_2027-08-07 00:00:00,0.0
cat__Discharge Date_2027-08-05 12:00:00,0.0
cat__Discharge Date_2027-08-04 00:00:00,0.0
cat__Discharge Date_2027-09-14 12:00:00,0.0
cat__Discharge Date_2027-09-13 12:00:00,0.0
cat__Discharge Date_2027-09-11 00:00:00,0.0
cat__Discharge Date_2027-09-08 12:00:00,0.0
cat__Discharge Date_2027-09-07 12:00:00,0.0
cat__Discharge Date_2027-08-08 12:00:00,0.0
cat__Discharge Date_2027-01-21 12:00:00,0.0
cat__Discharge Date_2026-12-02 00:00:00,0.0
cat__Discharge Date_2026-12-01 12:00:00,0.0
cat__Discharge Date_2026-12-01 00:00:00,0.0
cat__Discharge Date_2026-11-30 12:00:00,0.0
cat__Discharge Date_2026-11-30 00:00:00,0.0
cat__Discharge Date_2026-11-29 12:00:00,0.0
cat__Discharge Date_2027-04-06 12:00:00,0.0
cat__Discharge Date_2027-01-09 00:00:00,0.0
cat__Discharge Date_2027-01-06 12:00:00,0.0
cat__Discharge Date_2027-01-05 00:00:00,0.0
cat__Discharge Date_2027-01-04 00:00:00,0.0
cat__Discharge Date_2027-01-03 12:00:00,0.0
cat__Discharge Date_2026-12-31 00:00:00,0.0
cat__Discharge Date_2026-12-30 00:00:00,0.0
cat__Discharge Date_2026-12-29 12:00:00,0.0
cat__Discharge Date_2027-01-10 12:00:00,0.0
cat__Discharge Date_2027-02-10 12:00:00,0.0
cat__Discharge Date_2027-02-10 00:00:00,0.0
cat__Discharge Date_2027-02-09 12:00:00,0.0
cat__Discharge Date_2026-12-28 00:00:00,0.0
cat__Discharge Date_2026-12-27 00:00:00,0.0
cat__Discharge Date_2026-12-26 12:00:00,0.0
cat__Discharge Date_2026-12-24 00:00:00,0.0
cat__Discharge Date_2026-12-23 12:00:00,0.0
cat__Discharge Date_2027-01-22 12:00:00,0.0
cat__Discharge Date_2027-02-01 00:00:00,0.0
cat__Discharge Date_2027-01-29 12:00:00,0.0
cat__Discharge Date_2027-01-28 00:00:00,0.0
cat__Discharge Date_2027-01-27 12:00:00,0.0
cat__Discharge Date_2027-01-27 00:00:00,0.0
cat__Discharge Date_2027-01-26 12:00:00,0.0
cat__Discharge Date_2027-01-26 00:00:00,0.0
cat__Discharge Date_2027-01-24 12:00:00,0.0
cat__Discharge Date_2026-12-23 00:00:00,0.0
cat__Discharge Date_2026-11-02 00:00:00,0.0
cat__Discharge Date_2026-11-01 12:00:00,0.0
cat__Discharge Date_2026-10-28 12:00:00,0.0
cat__Discharge Date_2026-10-28 00:00:00,0.0
cat__Discharge Date_2026-11-28 12:00:00,0.0
cat__Discharge Date_2026-11-28 00:00:00,0.0
cat__Discharge Date_2026-11-27 00:00:00,0.0
cat__Discharge Date_2026-11-26 12:00:00,0.0
cat__Discharge Date_2026-12-29 00:00:00,0.0
cat__Discharge Date_2026-11-24 12:00:00,0.0
cat__Discharge Date_2026-11-24 00:00:00,0.0
cat__Discharge Date_2026-11-23 12:00:00,0.0
cat__Discharge Date_2026-11-23 00:00:00,0.0
cat__Discharge Date_2026-11-21 12:00:00,0.0
cat__Discharge Date_2026-10-14 12:00:00,0.0
cat__Discharge Date_2026-10-14 00:00:00,0.0
cat__Discharge Date_2026-10-13 12:00:00,0.0
cat__Discharge Date_2026-11-25 00:00:00,0.0
cat__Discharge Date_2026-11-19 00:00:00,0.0
cat__Discharge Date_2026-11-18 12:00:00,0.0
cat__Discharge Date_2026-11-18 00:00:00,0.0
cat__Discharge Date_2026-11-16 00:00:00,0.0
cat__Discharge Date_2026-11-15 12:00:00,0.0
cat__Discharge Date_2026-11-14 12:00:00,0.0
cat__Discharge Date_2026-12-21 12:00:00,0.0
cat__Discharge Date_2026-12-20 00:00:00,0.0
cat__Discharge Date_2026-11-04 00:00:00,0.0
cat__Discharge Date_2026-12-10 12:00:00,0.0
cat__Discharge Date_2026-12-09 12:00:00,0.0
cat__Discharge Date_2026-12-08 00:00:00,0.0
cat__Discharge Date_2026-12-06 00:00:00,0.0
cat__Discharge Date_2026-12-05 00:00:00,0.0
cat__Discharge Date_2026-12-03 12:00:00,0.0
cat__Discharge Date_2026-12-02 12:00:00,0.0
cat__Discharge Date_2026-11-04 12:00:00,0.0
cat__Discharge Date_2026-12-18 12:00:00,0.0
cat__Discharge Date_2027-04-23 00:00:00,0.0
cat__Discharge Date_2027-04-22 12:00:00,0.0
cat__Discharge Date_2027-04-20 12:00:00,0.0
cat__Discharge Date_2027-04-19 00:00:00,0.0
cat__Discharge Date_2027-04-16 12:00:00,0.0
cat__Discharge Date_2027-04-15 00:00:00,0.0
cat__Discharge Date_2027-04-14 00:00:00,0.0
cat__Discharge Date_2027-04-13 12:00:00,0.0
cat__Discharge Date_2027-02-11 00:00:00,0.0
cat__Discharge Date_2027-02-23 12:00:00,0.0
cat__Discharge Date_2027-02-23 00:00:00,0.0
cat__Discharge Date_2027-02-22 00:00:00,0.0
cat__Discharge Date_2027-02-21 00:00:00,0.0
cat__Discharge Date_2027-02-19 00:00:00,0.0
cat__Discharge Date_2027-02-18 12:00:00,0.0
cat__Discharge Date_2027-04-04 12:00:00,0.0
cat__Discharge Date_2027-04-04 00:00:00,0.0
cat__Discharge Date_2027-04-11 12:00:00,0.0
cat__Discharge Date_2027-04-06 00:00:00,0.0
cat__Discharge Date_2027-05-15 00:00:00,0.0
cat__Discharge Date_2027-05-12 12:00:00,0.0
cat__Discharge Date_2027-05-12 00:00:00,0.0
cat__Discharge Date_2027-05-10 12:00:00,0.0
cat__Discharge Date_2027-05-09 00:00:00,0.0
cat__Discharge Date_2027-05-08 00:00:00,0.0
cat__Discharge Date_2027-05-07 00:00:00,0.0
cat__Discharge Date_2027-04-25 00:00:00,0.0
cat__Discharge Date_2027-05-04 12:00:00,0.0
cat__Discharge Date_2027-05-03 00:00:00,0.0
cat__Discharge Date_2027-03-16 12:00:00,0.0
cat__Discharge Date_2027-03-15 12:00:00,0.0
cat__Discharge Date_2027-03-12 00:00:00,0.0
cat__Discharge Date_2027-03-11 12:00:00,0.0
cat__Discharge Date_2027-03-09 00:00:00,0.0
cat__Discharge Date_2027-03-07 00:00:00,0.0
cat__Discharge Date_2027-05-06 00:00:00,0.0
cat__Discharge Date_2027-03-02 00:00:00,0.0
cat__Discharge Date_2027-02-28 12:00:00,0.0
cat__Discharge Date_2027-02-28 00:00:00,0.0
cat__Discharge Date_2027-02-27 00:00:00,0.0
cat__Discharge Date_2027-02-24 00:00:00,0.0
cat__Discharge Date_2027-01-20 12:00:00,0.0
cat__Discharge Date_2027-01-17 12:00:00,0.0
cat__Discharge Date_2027-01-17 00:00:00,0.0
cat__Discharge Date_2027-04-03 00:00:00,0.0
cat__Discharge Date_2027-01-13 00:00:00,0.0
cat__Discharge Date_2027-01-11 12:00:00,0.0
cat__Discharge Date_2027-02-18 00:00:00,0.0
cat__Discharge Date_2027-02-17 00:00:00,0.0
cat__Discharge Date_2027-02-16 00:00:00,0.0
cat__Discharge Date_2027-02-15 12:00:00,0.0
cat__Discharge Date_2027-02-13 12:00:00,0.0
cat__Discharge Date_2027-02-12 12:00:00,0.0
cat__Discharge Date_2027-01-15 00:00:00,0.0
cat__Discharge Date_2027-04-02 00:00:00,0.0
cat__Discharge Date_2027-03-31 12:00:00,0.0
cat__Discharge Date_2027-03-27 00:00:00,0.0
cat__Discharge Date_2027-03-26 00:00:00,0.0
cat__Discharge Date_2027-03-25 12:00:00,0.0
cat__Discharge Date_2027-03-21 12:00:00,0.0
cat__Discharge Date_2027-03-19 00:00:00,0.0
cat__Discharge Date_2027-02-09 00:00:00,0.0
cat__Discharge Date_2027-03-03 00:00:00,0.0
cat__Discharge Date_2027-02-07 12:00:00,0.0
cat__Discharge Date_2027-02-04 00:00:00,0.0
cat__Discharge Date_2027-02-03 00:00:00,0.0
cat__Discharge Date_2027-02-02 00:00:00,0.0
cat__Discharge Date_2027-03-06 12:00:00,0.0
cat__Discharge Date_2027-03-05 00:00:00,0.0
cat__Discharge Date_2027-03-04 12:00:00,0.0
cat__Discharge Date_2027-03-04 00:00:00,0.0
cat__Discharge Date_2027-02-08 12:00:00,0.0
cat__Discharge Date_2024-09-01 12:00:00,0.0
cat__Discharge Date_2024-08-30 00:00:00,0.0
cat__Discharge Date_2024-08-27 12:00:00,0.0
cat__Discharge Date_2024-08-19 12:00:00,0.0
cat__Discharge Date_2024-08-19 00:00:00,0.0
cat__Discharge Date_2024-08-18 12:00:00,0.0
cat__Discharge Date_2024-08-18 00:00:00,0.0
cat__Discharge Date_2025-10-14 00:00:00,0.0
cat__Discharge Date_2024-07-11 00:00:00,0.0
cat__Discharge Date_2024-07-09 12:00:00,0.0
cat__Discharge Date_2024-07-09 00:00:00,0.0
cat__Discharge Date_2024-07-08 12:00:00,0.0
cat__Discharge Date_2024-07-08 00:00:00,0.0
cat__Discharge Date_2024-08-11 00:00:00,0.0
cat__Discharge Date_2024-08-08 12:00:00,0.0
cat__Discharge Date_2024-08-07 00:00:00,0.0
cat__Discharge Date_2024-07-11 12:00:00,0.0
cat__Discharge Date_2024-09-25 12:00:00,0.0
cat__Discharge Date_2024-09-23 12:00:00,0.0
cat__Discharge Date_2024-09-23 00:00:00,0.0
cat__Discharge Date_2024-09-21 12:00:00,0.0
cat__Discharge Date_2024-09-21 00:00:00,0.0
cat__Discharge Date_2024-09-19 12:00:00,0.0
cat__Discharge Date_2024-09-16 12:00:00,0.0
cat__Discharge Date_2024-09-15 00:00:00,0.0
cat__Discharge Date_2024-09-02 12:00:00,0.0
cat__Discharge Date_2024-07-30 12:00:00,0.0
cat__Discharge Date_2024-07-29 12:00:00,0.0
cat__Discharge Date_2024-07-28 00:00:00,0.0
cat__Discharge Date_2024-07-27 12:00:00,0.0
cat__Discharge Date_2024-07-26 12:00:00,0.0
cat__Discharge Date_2024-07-26 00:00:00,0.0
cat__Discharge Date_2024-09-07 00:00:00,0.0
cat__Discharge Date_2024-09-03 00:00:00,0.0
cat__Discharge Date_2024-09-14 12:00:00,0.0
cat__Discharge Date_2024-07-16 12:00:00,0.0
cat__Discharge Date_2024-07-14 00:00:00,0.0
cat__Discharge Date_2024-07-13 12:00:00,0.0
cat__Discharge Date_2024-07-12 00:00:00,0.0
cat__Discharge Date_2024-06-08 00:00:00,0.0
cat__Discharge Date_2024-06-06 12:00:00,0.0
cat__Discharge Date_2024-06-05 12:00:00,0.0
cat__Discharge Date_2024-06-02 12:00:00,0.0
cat__Discharge Date_2024-08-06 12:00:00,0.0
cat__Discharge Date_2024-06-01 00:00:00,0.0
cat__Discharge Date_2024-07-07 12:00:00,0.0
cat__Discharge Date_2024-07-07 00:00:00,0.0
cat__Discharge Date_2024-07-06 12:00:00,0.0
cat__Discharge Date_2024-07-05 12:00:00,0.0
cat__Discharge Date_2024-07-04 12:00:00,0.0
cat__Discharge Date_2024-07-04 00:00:00,0.0
cat__Discharge Date_2024-07-03 12:00:00,0.0
cat__Discharge Date_2024-06-01 12:00:00,0.0
cat__Discharge Date_2024-08-05 00:00:00,0.0
cat__Discharge Date_2024-08-03 12:00:00,0.0
cat__Discharge Date_2024-08-03 00:00:00,0.0
cat__Discharge Date_2024-08-02 00:00:00,0.0
cat__Discharge Date_2024-08-01 12:00:00,0.0
cat__Discharge Date_2024-08-01 00:00:00,0.0
cat__Discharge Date_2024-06-29 12:00:00,0.0
cat__Discharge Date_2024-06-28 12:00:00,0.0
cat__Discharge Date_2024-07-18 00:00:00,0.0
cat__Discharge Date_2024-06-26 00:00:00,0.0
cat__Discharge Date_2024-06-24 12:00:00,0.0
cat__Discharge Date_2024-06-21 12:00:00,0.0
cat__Discharge Date_2024-07-25 12:00:00,0.0
cat__Discharge Date_2024-07-24 00:00:00,0.0
cat__Discharge Date_2024-07-23 00:00:00,0.0
cat__Discharge Date_2024-07-19 00:00:00,0.0
cat__Discharge Date_2024-07-18 12:00:00,0.0
cat__Discharge Date_2024-06-26 12:00:00,0.0
cat__Discharge Date_2024-10-18 12:00:00,0.0
cat__Discharge Date_2024-10-18 00:00:00,0.0
cat__Discharge Date_2024-10-17 12:00:00,0.0
cat__Discharge Date_2024-10-17 00:00:00,0.0
cat__Discharge Date_2024-10-15 12:00:00,0.0
cat__Discharge Date_2024-11-14 00:00:00,0.0
cat__Discharge Date_2024-11-13 12:00:00,0.0
cat__Discharge Date_2024-11-12 12:00:00,0.0
cat__Discharge Date_2024-09-27 12:00:00,0.0
cat__Discharge Date_2024-11-10 12:00:00,0.0
cat__Discharge Date_2024-11-09 00:00:00,0.0
cat__Discharge Date_2024-11-07 12:00:00,0.0
cat__Discharge Date_2024-11-06 00:00:00,0.0
cat__Discharge Date_2024-11-05 00:00:00,0.0
cat__Discharge Date_2024-11-04 12:00:00,0.0
cat__Discharge Date_2024-10-02 00:00:00,0.0
cat__Discharge Date_2024-10-01 12:00:00,0.0
cat__Discharge Date_2024-11-11 12:00:00,0.0
cat__Discharge Date_2024-12-10 00:00:00,0.0
cat__Discharge Date_2024-11-04 00:00:00,0.0
cat__Discharge Date_2024-11-03 00:00:00,0.0
cat__Discharge Date_2024-11-02 12:00:00,0.0
cat__Discharge Date_2024-11-01 00:00:00,0.0
cat__Discharge Date_2024-10-31 12:00:00,0.0
cat__Discharge Date_2024-10-30 12:00:00,0.0
cat__Discharge Date_2024-11-30 12:00:00,0.0
cat__Discharge Date_2024-10-19 12:00:00,0.0
cat__Discharge Date_2024-11-28 12:00:00,0.0
cat__Discharge Date_2024-11-27 12:00:00,0.0
cat__Discharge Date_2024-11-26 00:00:00,0.0
cat__Discharge Date_2024-11-25 12:00:00,0.0
cat__Discharge Date_2024-11-24 00:00:00,0.0
cat__Discharge Date_2024-11-23 00:00:00,0.0
cat__Discharge Date_2024-11-22 12:00:00,0.0
cat__Discharge Date_2024-11-21 12:00:00,0.0
cat__Discharge Date_2024-11-29 00:00:00,0.0
cat__Discharge Date_2024-09-07 12:00:00,0.0
cat__Discharge Date_2024-10-14 12:00:00,0.0
cat__Discharge Date_2024-10-13 00:00:00,0.0
cat__Discharge Date_2024-10-11 12:00:00,0.0
cat__Discharge Date_2024-10-11 00:00:00,0.0
cat__Discharge Date_2024-10-08 12:00:00,0.0
cat__Discharge Date_2024-10-08 00:00:00,0.0
cat__Discharge Date_2024-10-06 12:00:00,0.0
cat__Discharge Date_2024-09-30 00:00:00,0.0
cat__Discharge Date_2024-10-04 12:00:00,0.0
cat__Discharge Date_2024-10-02 12:00:00,0.0
cat__Discharge Date_2024-08-17 12:00:00,0.0
cat__Discharge Date_2024-08-16 12:00:00,0.0
cat__Discharge Date_2024-08-16 00:00:00,0.0
cat__Discharge Date_2024-08-13 00:00:00,0.0
cat__Discharge Date_2024-08-12 12:00:00,0.0
cat__Discharge Date_2024-08-11 12:00:00,0.0
cat__Discharge Date_2024-10-05 00:00:00,0.0
cat__Discharge Date_2024-09-29 12:00:00,0.0
cat__Discharge Date_2024-09-29 00:00:00,0.0
cat__Discharge Date_2024-09-28 12:00:00,0.0
cat__Discharge Date_2024-10-30 00:00:00,0.0
cat__Discharge Date_2024-10-29 12:00:00,0.0
cat__Discharge Date_2024-10-27 12:00:00,0.0
cat__Discharge Date_2024-10-26 12:00:00,0.0
cat__Discharge Date_2024-10-26 00:00:00,0.0
cat__Discharge Date_2024-09-08 00:00:00,0.0
cat__Discharge Date_2024-10-24 12:00:00,0.0
cat__Discharge Date_2024-10-23 12:00:00,0.0
cat__Discharge Date_2024-10-22 12:00:00,0.0
cat__Discharge Date_2024-10-20 00:00:00,0.0
cat__Discharge Date_2024-09-14 00:00:00,0.0
cat__Discharge Date_2024-09-13 12:00:00,0.0
cat__Discharge Date_2024-09-10 12:00:00,0.0
cat__Discharge Date_2024-09-10 00:00:00,0.0
cat__Discharge Date_2024-10-25 12:00:00,0.0
cat__Discharge Date_2024-03-12 00:00:00,0.0
cat__Discharge Date_2024-03-11 12:00:00,0.0
cat__Discharge Date_2024-03-11 00:00:00,0.0
cat__Discharge Date_2024-03-10 12:00:00,0.0
cat__Discharge Date_2024-03-09 00:00:00,0.0
cat__Discharge Date_2024-03-08 12:00:00,0.0
cat__Discharge Date_2024-03-06 12:00:00,0.0
cat__Discharge Date_2024-07-02 12:00:00,0.0
cat__Discharge Date_2024-01-26 00:00:00,0.0
cat__Discharge Date_2024-01-25 00:00:00,0.0
cat__Discharge Date_2024-01-24 00:00:00,0.0
cat__Discharge Date_2024-01-23 12:00:00,0.0
cat__Discharge Date_2024-01-22 12:00:00,0.0
cat__Discharge Date_2024-01-21 12:00:00,0.0
cat__Discharge Date_2024-02-29 00:00:00,0.0
cat__Discharge Date_2024-02-28 00:00:00,0.0
cat__Discharge Date_2024-03-04 00:00:00,0.0
cat__Discharge Date_2024-04-05 00:00:00,0.0
cat__Discharge Date_2024-04-04 12:00:00,0.0
cat__Discharge Date_2024-04-03 12:00:00,0.0
cat__Discharge Date_2024-04-01 00:00:00,0.0
cat__Discharge Date_2024-03-31 00:00:00,0.0
cat__Discharge Date_2024-03-30 12:00:00,0.0
cat__Discharge Date_2024-03-30 00:00:00,0.0
cat__Discharge Date_2024-03-28 12:00:00,0.0
cat__Discharge Date_2024-03-12 12:00:00,0.0
cat__Discharge Date_2024-03-25 00:00:00,0.0
cat__Discharge Date_2024-02-20 00:00:00,0.0
cat__Discharge Date_2024-02-19 12:00:00,0.0
cat__Discharge Date_2024-02-18 00:00:00,0.0
cat__Discharge Date_2024-02-17 12:00:00,0.0
cat__Discharge Date_2024-02-10 12:00:00,0.0
cat__Discharge Date_2024-02-08 00:00:00,0.0
cat__Discharge Date_2024-03-13 12:00:00,0.0
cat__Discharge Date_2024-03-25 12:00:00,0.0
cat__Discharge Date_2024-01-31 00:00:00,0.0
cat__Discharge Date_2024-01-29 12:00:00,0.0
cat__Discharge Date_2024-01-29 00:00:00,0.0
cat__Discharge Date_2024-01-28 12:00:00,0.0
cat__Discharge Date_2024-01-27 00:00:00,0.0
cat__Discharge Date_2023-12-26 12:00:00,0.0
cat__Discharge Date_2023-12-25 12:00:00,0.0
cat__Discharge Date_2023-12-23 12:00:00,0.0
cat__Discharge Date_2024-02-27 00:00:00,0.0
cat__Discharge Date_2023-12-22 00:00:00,0.0
cat__Discharge Date_2023-12-20 12:00:00,0.0
cat__Discharge Date_2024-01-20 12:00:00,0.0
cat__Discharge Date_2024-01-20 00:00:00,0.0
cat__Discharge Date_2024-01-18 12:00:00,0.0
cat__Discharge Date_2024-01-18 00:00:00,0.0
cat__Discharge Date_2024-01-17 00:00:00,0.0
cat__Discharge Date_2024-01-16 12:00:00,0.0
cat__Discharge Date_2023-12-22 12:00:00,0.0
cat__Discharge Date_2024-02-26 12:00:00,0.0
cat__Discharge Date_2024-02-25 00:00:00,0.0
cat__Discharge Date_2024-02-24 12:00:00,0.0
cat__Discharge Date_2024-02-22 12:00:00,0.0
cat__Discharge Date_2024-02-22 00:00:00,0.0
cat__Discharge Date_2024-02-21 00:00:00,0.0
cat__Discharge Date_2024-02-20 12:00:00,0.0
cat__Discharge Date_2024-01-11 00:00:00,0.0
cat__Discharge Date_2024-01-31 12:00:00,0.0
cat__Discharge Date_2024-01-09 00:00:00,0.0
cat__Discharge Date_2024-01-07 12:00:00,0.0
cat__Discharge Date_2024-01-05 12:00:00,0.0
cat__Discharge Date_2024-01-05 00:00:00,0.0
cat__Discharge Date_2024-02-07 00:00:00,0.0
cat__Discharge Date_2024-02-06 12:00:00,0.0
cat__Discharge Date_2024-02-03 12:00:00,0.0
